OrderID,OrderDate,OrderTime,CustomerID,CustomerName,DishID,DishName,Category,Quantity,Price,Revenue,CostPrice,Profit,Feedback
O01062,17-05-2024,20:30,C0056,Aasifa Khan,R111,Veg Thali,Meal Combo,4,? 360.00," ? 1,440.00 ", ? 263.00 ,? 388.00,Great food! The Veg Thali was delicious and well-prepared.
O01063,17-05-2024,10:00,C0175,Aasiya Momin,R135,Paneer Kathi Roll,Street Food,3,? 140.00, ? 420.00 , ? 103.00 ,? 111.00,The Paneer Kathi Roll could have been better.
O01064,17-05-2024,16:15,C0016,Dua Khan,R8,Paneer Butter Masala,Vegetarian,4,? 380.00," ? 1,520.00 ", ? 298.00 ,? 328.00,The Paneer Butter Masala was as expected.
O01065,17-05-2024,16:45,C0184,Kaif Sayyad,R127,Kadhi Pakora,Main Course,1,? 300.00, ? 300.00 , ? 231.00 ,? 69.00,The Kadhi Pakora was excellent. Really enjoyed the meal.
O01066,17-05-2024,10:45,C0253,Kaif Sayyad,R28,Caesar Salad,Salad,2,? 280.00, ? 560.00 , ? 210.00 ,? 140.00,The Caesar Salad met my expectations.
O01067,17-05-2024,14:45,C0187,Aasin Nadaf,R32,Mutton Rogan Josh,Non-Veg Main,4,? 520.00," ? 2,080.00 ", ? 395.00 ,? 500.00,Felt that the Mutton Rogan Josh was overpriced for its quality.
O01068,17-05-2024,16:30,C0252,Moh Saad Faruqi,R64,Crab Curry,Non-Veg Main,5,? 520.00," ? 2,600.00 ", ? 374.00 ,? 730.00,The Crab Curry was the highlight of our meal. Absolutely delicious!
O01069,18-05-2024,17:15,C0326,Aman Sayyad,R34,Dal Tadka,Vegetarian,4,? 260.00," ? 1,040.00 ", ? 183.00 ,? 308.00,A wholesome and delicious Dal Tadka. The vegetables were so fresh!
O01070,18-05-2024,17:15,C0084,Imran Momin,R161,Grilled Veg Panini,Snacks,3,? 140.00, ? 420.00 , ? 99.00 ,? 123.00,It was an average Grilled Veg Panini.
O01071,18-05-2024,14:15,C0256,Arman Faruqi,R168,Avocado Toast,Breakfast,4,? 150.00, ? 600.00 , ? 111.00 ,? 156.00,The Avocado Toast was not what I expected.
O01072,18-05-2024,12:00,C0314,Arman Faruqi,R119,Misal Pav,Snack,4,? 160.00, ? 640.00 , ? 126.00 ,? 136.00,The Misal Pav could have been better.
O01073,18-05-2024,12:30,C0276,Wahaj Faruqi,R139,Chicken Sub,Sandwiches,4,? 180.00, ? 720.00 , ? 137.00 ,? 172.00,Great food! The Chicken Sub was delicious and well-prepared.
O01074,18-05-2024,17:00,C0298,Aasin Malik,R80,Hot & Sour Soup (Chicken),Starter,3,? 200.00, ? 600.00 , ? 159.00 ,? 123.00,"The Hot & Sour Soup (Chicken) was decent, but nothing special."
O01075,18-05-2024,10:45,C0306,Arman Malik,R89,Fried Momos (Chicken),Starter,3,? 240.00, ? 720.00 , ? 176.00 ,? 192.00,Wasn't very impressed with the Fried Momos (Chicken). It lacked flavor.
O01076,19-05-2024,20:45,C0306,Arman Malik,R71,Veg Spring Rolls,Starter,2,? 220.00, ? 440.00 , ? 162.00 ,? 116.00,Wasn't very impressed with the Veg Spring Rolls. It lacked flavor.
O01077,19-05-2024,14:15,C0199,Arman Shaikh,R85,Veg Momos,Starter,2,? 180.00, ? 360.00 , ? 138.00 ,? 84.00,Absolutely loved the Veg Momos! It was the perfect appetizer to get us started.
O01078,19-05-2024,12:15,C0305,Aasin Faruqi,R89,Fried Momos (Chicken),Starter,5,? 240.00," ? 1,200.00 ", ? 176.00 ,? 320.00,"The Fried Momos (Chicken) was decent, but nothing special."
O01079,19-05-2024,16:30,C0045,Arman Shaikh,R75,Schezwan Fried Rice,Rice & Noodles,3,? 220.00, ? 660.00 , ? 160.00 ,? 180.00,Great food! The Schezwan Fried Rice was delicious and well-prepared.
O01080,19-05-2024,18:00,C0008,Dua Sayyad,R144,Paneer Shawarma,Street Food,5,? 150.00, ? 750.00 , ? 111.00 ,? 195.00,A satisfying meal. The Paneer Shawarma was a good choice.
O01081,19-05-2024,15:45,C0235,Abdul Rahim Malik,R26,Pasta Alfredo,Continental,2,? 320.00, ? 640.00 , ? 249.00 ,? 142.00,A satisfying meal. The Pasta Alfredo was a good choice.
O01082,19-05-2024,20:45,C0093,Aakib Raes,R157,Peri Peri Chicken Wings,Snacks,3,? 180.00, ? 540.00 , ? 135.00 ,? 135.00,A satisfying meal. The Peri Peri Chicken Wings was a good choice.
O01083,19-05-2024,14:00,C0070,Aasifa Azam,R7,Butter Chicken,Meat Special,2,? 495.00, ? 990.00 , ? 349.00 ,? 292.00,The Butter Chicken could have been better.
O01084,19-05-2024,13:45,C0323,Wahaj Ali,R147,Paneer Sandwich,Sandwiches,1,? 120.00, ? 120.00 , ? 84.00 ,? 36.00,I was not a fan of the Paneer Sandwich.
O01085,19-05-2024,10:00,C0291,Aman Faruqi,R16,Ice Cream Sundae,Dessert,5,? 200.00," ? 1,000.00 ", ? 143.00 ,? 285.00,The Ice Cream Sundae was excellent. Really enjoyed the meal.
O01086,19-05-2024,11:00,C0086,Sher Momin,R8,Paneer Butter Masala,Vegetarian,2,? 380.00, ? 760.00 , ? 298.00 ,? 164.00,The Paneer Butter Masala was a decent vegetarian option.
O01087,19-05-2024,17:00,C0090,Shahrukh Khan,R139,Chicken Sub,Sandwiches,2,? 180.00, ? 360.00 , ? 137.00 ,? 86.00,A satisfying meal. The Chicken Sub was a good choice.
O01088,20-05-2024,19:45,C0261,Kaif Shaikh,R6,Grilled Salmon,Ocean Meal,5,? 500.00," ? 2,500.00 ", ? 357.00 ,? 715.00,A satisfying meal. The Grilled Salmon was a good choice.
O01089,20-05-2024,21:15,C0070,Aasifa Azam,R145,Chicken Shawarma,Street Food,2,? 170.00, ? 340.00 , ? 131.00 ,? 78.00,It was an average Chicken Shawarma.
O01090,20-05-2024,19:45,C0300,Dua Azam,R145,Chicken Shawarma,Street Food,3,? 170.00, ? 510.00 , ? 131.00 ,? 117.00,It was an average Chicken Shawarma.
O01091,20-05-2024,10:15,C0281,Abdul Rahim Faruqi,R100,Biryani (Veg),Rice,3,? 320.00, ? 960.00 , ? 251.00 ,? 207.00,It was an average Biryani (Veg).
O01092,20-05-2024,15:45,C0312,Danish Khan,R47,Hyderabadi Haleem,Non-Veg Main,1,? 500.00, ? 500.00 , ? 395.00 ,? 105.00,The Hyderabadi Haleem was the highlight of our meal. Absolutely delicious!
O01093,20-05-2024,17:00,C0069,Aasin Khan,R61,Vegetable Korma,Vegetarian,1,? 320.00, ? 320.00 , ? 243.00 ,? 77.00,The vegetables in the Vegetable Korma seemed overcooked.
O01094,21-05-2024,16:30,C0085,Aasifa Azam,R165,Paneer Tandoori Wrap,Snacks,4,? 120.00, ? 480.00 , ? 94.00 ,? 104.00,A satisfying meal. The Paneer Tandoori Wrap was a good choice.
O01095,21-05-2024,10:00,C0286,Sher Malik,R29,Greek Salad,Salad,4,? 260.00," ? 1,040.00 ", ? 197.00 ,? 252.00,A satisfying meal. The Greek Salad was a good choice.
O01096,21-05-2024,17:45,C0185,Nikhat Shikalkar,R8,Paneer Butter Masala,Vegetarian,4,? 380.00," ? 1,520.00 ", ? 298.00 ,? 328.00,A wholesome and delicious Paneer Butter Masala. The vegetables were so fresh!
O01097,21-05-2024,17:45,C0317,Rihan Azam,R59,Veg Pulao,Rice & Noodles,3,? 240.00, ? 720.00 , ? 190.00 ,? 150.00,Great food! The Veg Pulao was delicious and well-prepared.
O01098,21-05-2024,17:30,C0123,Abdul Rahim Faruqi,R27,Pasta Arrabbiata,Continental,3,? 300.00, ? 900.00 , ? 215.00 ,? 255.00,The Pasta Arrabbiata was excellent. Really enjoyed the meal.
O01099,21-05-2024,22:15,C0240,Sultan Ali,R27,Pasta Arrabbiata,Continental,3,? 300.00, ? 900.00 , ? 215.00 ,? 255.00,The Pasta Arrabbiata was excellent. Really enjoyed the meal.
O01100,22-05-2024,13:30,C0218,Danish Khan,R71,Veg Spring Rolls,Starter,3,? 220.00, ? 660.00 , ? 162.00 ,? 174.00,The Veg Spring Rolls was okay. It was a standard appetizer.
O01101,22-05-2024,20:15,C0173,Aasifa Shaikh,R166,Smoked Chicken Sub,Snacks,2,? 160.00, ? 320.00 , ? 112.00 ,? 96.00,The Smoked Chicken Sub met my expectations.
O01102,22-05-2024,14:15,C0212,Shahrukh Mujawar,R23,Chicken Tikka,Starter,5,? 320.00," ? 1,600.00 ", ? 233.00 ,? 435.00,"The Chicken Tikka was decent, but nothing special."
O01103,22-05-2024,18:45,C0032,Ayeza Mujawar,R90,Tandoori Momos,Starter,5,? 260.00," ? 1,300.00 ", ? 185.00 ,? 375.00,The Tandoori Momos was simply delicious and fresh. Highly recommended!
O01104,22-05-2024,11:30,C0125,Danish Nadaf,R12,Veggie Burger,Burger,4,? 250.00," ? 1,000.00 ", ? 199.00 ,? 204.00,Great food! The Veggie Burger was delicious and well-prepared.
O01105,22-05-2024,11:45,C0058,Danish Nadaf,R154,Egg Mayo Sandwich,Snacks,5,? 85.00, ? 425.00 , ? 66.00 ,? 95.00,I was not a fan of the Egg Mayo Sandwich.
O01106,22-05-2024,14:00,C0239,Arman Momin,R84,Chicken Clear Soup,Starter,3,? 160.00, ? 480.00 , ? 125.00 ,? 105.00,The Chicken Clear Soup was a bit too oily for my liking.
O01107,23-05-2024,18:30,C0281,Abdul Rahim Faruqi,R46,Onion Uttapam,Vegetarian,5,? 160.00, ? 800.00 , ? 112.00 ,? 240.00,The Onion Uttapam is a great choice for vegetarians. Hearty and full of flavor.
O01108,23-05-2024,14:00,C0281,Abdul Rahim Faruqi,R13,Gulab Jamun,Dessert,5,? 150.00, ? 750.00 , ? 117.00 ,? 165.00,I was not a fan of the Gulab Jamun.
O01109,23-05-2024,14:00,C0122,Aakib Nadaf,R64,Crab Curry,Non-Veg Main,1,? 520.00, ? 520.00 , ? 374.00 ,? 146.00,The meat in the Crab Curry was a bit tough and chewy.
O01110,23-05-2024,11:00,C0229,Aasin Khan,R83,Veg Clear Soup,Starter,4,? 120.00, ? 480.00 , ? 84.00 ,? 144.00,The Veg Clear Soup was simply delicious and fresh. Highly recommended!
O01111,23-05-2024,18:45,C0323,Wahaj Ali,R144,Paneer Shawarma,Street Food,3,? 150.00, ? 450.00 , ? 111.00 ,? 117.00,Great food! The Paneer Shawarma was delicious and well-prepared.
O01112,23-05-2024,21:00,C0016,Dua Khan,R112,Non-Veg Thali,Meal Combo,2,? 440.00, ? 880.00 , ? 322.00 ,? 236.00,The Non-Veg Thali was excellent. Really enjoyed the meal.
O01113,23-05-2024,13:15,C0196,Arman Taimoor,R44,Vada Sambar,Vegetarian,5,? 170.00, ? 850.00 , ? 121.00 ,? 245.00,The vegetables in the Vada Sambar seemed overcooked.
O01114,23-05-2024,17:00,C0208,Dua Momin,R86,Chicken Momos,Starter,2,? 220.00, ? 440.00 , ? 170.00 ,? 100.00,The Chicken Momos was cold when it arrived at our table.
O01115,23-05-2024,14:15,C0035,Aasifa Shaikh,R135,Paneer Kathi Roll,Street Food,4,? 140.00, ? 560.00 , ? 103.00 ,? 148.00,The Paneer Kathi Roll was not what I expected.
O01116,23-05-2024,16:15,C0005,Aasin Azam,R37,Pav Bhaji,Vegetarian,2,? 220.00, ? 440.00 , ? 171.00 ,? 98.00,A wholesome and delicious Pav Bhaji. The vegetables were so fresh!
O01117,24-05-2024,22:00,C0163,Shamsher Shikalkar,R79,Hot & Sour Soup (Veg),Starter,2,? 160.00, ? 320.00 , ? 113.00 ,? 94.00,"The Hot & Sour Soup (Veg) was decent, but nothing special."
O01118,24-05-2024,14:30,C0157,Arahan Azam,R163,Corn & Cheese Sandwich,Snacks,4,? 90.00, ? 360.00 , ? 66.00 ,? 96.00,A satisfying meal. The Corn & Cheese Sandwich was a good choice.
O01119,24-05-2024,14:45,C0251,Aakib Khan,R63,Prawn Masala,Non-Veg Main,3,? 460.00," ? 1,380.00 ", ? 326.00 ,? 402.00,The Prawn Masala was the highlight of our meal. Absolutely delicious!
O01120,24-05-2024,20:00,C0288,Anis Shikalkar,R63,Prawn Masala,Non-Veg Main,2,? 460.00, ? 920.00 , ? 326.00 ,? 268.00,A truly authentic and flavorful Prawn Masala. It was very satisfying.
O01121,24-05-2024,11:15,C0288,Anis Shikalkar,R127,Kadhi Pakora,Main Course,5,? 300.00," ? 1,500.00 ", ? 231.00 ,? 345.00,The Kadhi Pakora was excellent. Really enjoyed the meal.
O01122,24-05-2024,20:45,C0287,Nikhat Shaikh,R80,Hot & Sour Soup (Chicken),Starter,1,? 200.00, ? 200.00 , ? 159.00 ,? 41.00,The Hot & Sour Soup (Chicken) was okay. It was a standard appetizer.
O01123,25-05-2024,20:30,C0042,Aasin Taimoor,R77,Veg Schezwan Noodles,Rice & Noodles,2,? 240.00, ? 480.00 , ? 171.00 ,? 138.00,I was not a fan of the Veg Schezwan Noodles.
O01124,25-05-2024,22:00,C0025,Aasifa Khan,R133,Club Sandwich,Sandwiches,1,? 160.00, ? 160.00 , ? 119.00 ,? 41.00,Great food! The Club Sandwich was delicious and well-prepared.
O01125,25-05-2024,14:30,C0003,Danish Malik,R166,Smoked Chicken Sub,Snacks,1,? 160.00, ? 160.00 , ? 112.00 ,? 48.00,A satisfying meal. The Smoked Chicken Sub was a good choice.
O01126,25-05-2024,14:15,C0300,Dua Azam,R160,Chicken Caesar Wrap,Snacks,2,? 150.00, ? 300.00 , ? 109.00 ,? 82.00,The Chicken Caesar Wrap was not what I expected.
O01127,25-05-2024,20:45,C0119,Shahrukh Azam,R38,Biryani Veg,Rice & Noodles,1,? 320.00, ? 320.00 , ? 233.00 ,? 87.00,The Biryani Veg was fine.
O01128,25-05-2024,14:15,C0064,Isharat Nadaf,R90,Tandoori Momos,Starter,1,? 260.00, ? 260.00 , ? 185.00 ,? 75.00,The Tandoori Momos was a fantastic start to our meal! Perfectly crispy.
O01129,25-05-2024,16:15,C0253,Kaif Sayyad,R146,Cheese Sandwich,Sandwiches,4,? 100.00, ? 400.00 , ? 72.00 ,? 112.00,The Cheese Sandwich was fine.
O01130,25-05-2024,21:30,C0181,Aman Khan,R47,Hyderabadi Haleem,Non-Veg Main,4,? 500.00," ? 2,000.00 ", ? 395.00 ,? 420.00,The Hyderabadi Haleem was the highlight of our meal. Absolutely delicious!
O01131,26-05-2024,16:45,C0326,Aman Sayyad,R150,Aloo Parantha,Breads,2,? 80.00, ? 160.00 , ? 63.00 ,? 34.00,The Aloo Parantha was excellent. Really enjoyed the meal.
O01132,26-05-2024,16:45,C0151,Aasifa Malik,R63,Prawn Masala,Non-Veg Main,2,? 460.00, ? 920.00 , ? 326.00 ,? 268.00,The Prawn Masala was the highlight of our meal. Absolutely delicious!
O01133,26-05-2024,15:45,C0213,Aakib Ali,R89,Fried Momos (Chicken),Starter,4,? 240.00, ? 960.00 , ? 176.00 ,? 256.00,It was an average Fried Momos (Chicken).
O01134,26-05-2024,14:15,C0058,Danish Nadaf,R150,Aloo Parantha,Breads,3,? 80.00, ? 240.00 , ? 63.00 ,? 51.00,Great food! The Aloo Parantha was delicious and well-prepared.
O01135,26-05-2024,15:00,C0240,Sultan Ali,R26,Pasta Alfredo,Continental,1,? 320.00, ? 320.00 , ? 249.00 ,? 71.00,The Pasta Alfredo was excellent. Really enjoyed the meal.
O01136,26-05-2024,19:15,C0212,Shahrukh Mujawar,R156,Veg Paneer Wrap,Snacks,5,? 95.00, ? 475.00 , ? 74.00 ,? 105.00,The Veg Paneer Wrap could have been better.
O01137,26-05-2024,16:15,C0095,Aakib Azam,R72,Chicken Spring Rolls,Starter,3,? 260.00, ? 780.00 , ? 189.00 ,? 213.00,Wasn't very impressed with the Chicken Spring Rolls. It lacked flavor.
O01138,26-05-2024,10:00,C0089,Aasin Shaikh,R64,Crab Curry,Non-Veg Main,4,? 520.00," ? 2,080.00 ", ? 374.00 ,? 584.00,The Crab Curry was the highlight of our meal. Absolutely delicious!
O01139,26-05-2024,10:45,C0052,Shahrukh Sayyad,R74,Chili Chicken,Starter,1,? 340.00, ? 340.00 , ? 250.00 ,? 90.00,Absolutely loved the Chili Chicken! It was the perfect appetizer to get us started.
O01140,27-05-2024,20:15,C0142,Abdul Rahim Nadaf,R25,Spring Rolls,Starter,1,? 220.00, ? 220.00 , ? 164.00 ,? 56.00,The Spring Rolls was a fantastic start to our meal! Perfectly crispy.
O01141,27-05-2024,12:45,C0089,Aasin Shaikh,R68,Chicken Manchurian,Starter,4,? 280.00," ? 1,120.00 ", ? 205.00 ,? 300.00,Wasn't very impressed with the Chicken Manchurian. It lacked flavor.
O01142,27-05-2024,11:00,C0231,Danish Momin,R81,Sweet Corn Soup (Veg),Starter,2,? 140.00, ? 280.00 , ? 108.00 ,? 64.00,The Sweet Corn Soup (Veg) was a fantastic start to our meal! Perfectly crispy.
O01143,27-05-2024,21:45,C0330,Kaif Momin,R13,Gulab Jamun,Dessert,2,? 150.00, ? 300.00 , ? 117.00 ,? 66.00,The Gulab Jamun was not what I expected.
O01144,27-05-2024,20:00,C0227,Nikhat Taimoor,R6,Grilled Salmon,Ocean Meal,4,? 500.00," ? 2,000.00 ", ? 357.00 ,? 572.00,Great food! The Grilled Salmon was delicious and well-prepared.
O01145,27-05-2024,13:30,C0056,Aasifa Khan,R14,Rasgulla,Dessert,3,? 140.00, ? 420.00 , ? 100.00 ,? 120.00,The Rasgulla met my expectations.
O01146,27-05-2024,22:45,C0052,Shahrukh Sayyad,R120,Pani Puri,Snack,5,? 100.00, ? 500.00 , ? 74.00 ,? 130.00,I was not a fan of the Pani Puri.
O01147,27-05-2024,18:15,C0231,Danish Momin,R157,Peri Peri Chicken Wings,Snacks,4,? 180.00, ? 720.00 , ? 135.00 ,? 180.00,Great food! The Peri Peri Chicken Wings was delicious and well-prepared.
O01148,27-05-2024,10:00,C0189,Dua Faruqi,R111,Veg Thali,Meal Combo,4,? 360.00," ? 1,440.00 ", ? 263.00 ,? 388.00,The Veg Thali met my expectations.
O01149,27-05-2024,21:00,C0132,Sultan Momin,R160,Chicken Caesar Wrap,Snacks,1,? 150.00, ? 150.00 , ? 109.00 ,? 41.00,The Chicken Caesar Wrap met my expectations.
O01150,27-05-2024,10:45,C0109,Aman Mujawar,R166,Smoked Chicken Sub,Snacks,2,? 160.00, ? 320.00 , ? 112.00 ,? 96.00,Great food! The Smoked Chicken Sub was delicious and well-prepared.
O01151,27-05-2024,10:15,C0024,Aman Momin,R15,Tiramisu,Dessert,3,? 280.00, ? 840.00 , ? 201.00 ,? 237.00,A satisfying meal. The Tiramisu was a good choice.
O01152,28-05-2024,21:30,C0040,Moh Saad Nadaf,R90,Tandoori Momos,Starter,3,? 260.00, ? 780.00 , ? 185.00 ,? 225.00,The Tandoori Momos was simply delicious and fresh. Highly recommended!
O01153,28-05-2024,10:15,C0046,Nikhat Taimoor,R165,Paneer Tandoori Wrap,Snacks,5,? 120.00, ? 600.00 , ? 94.00 ,? 130.00,The Paneer Tandoori Wrap was excellent. Really enjoyed the meal.
O01154,28-05-2024,17:15,C0118,Aman Azam,R139,Chicken Sub,Sandwiches,3,? 180.00, ? 540.00 , ? 137.00 ,? 129.00,A satisfying meal. The Chicken Sub was a good choice.
O01155,28-05-2024,14:30,C0005,Aasin Azam,R155,Tuna Melt Sandwich,Snacks,2,? 140.00, ? 280.00 , ? 100.00 ,? 80.00,Great food! The Tuna Melt Sandwich was delicious and well-prepared.
O01156,28-05-2024,19:45,C0039,Aasifa Shaikh,R13,Gulab Jamun,Dessert,4,? 150.00, ? 600.00 , ? 117.00 ,? 132.00,A satisfying meal. The Gulab Jamun was a good choice.
O01157,28-05-2024,16:45,C0327,Abdul Rahim Mujawar,R167,Veggie Delight Sub,Snacks,5,? 120.00, ? 600.00 , ? 90.00 ,? 150.00,The Veggie Delight Sub was excellent. Really enjoyed the meal.
O01158,28-05-2024,18:15,C0198,Danish Faruqi,R78,Chicken Schezwan Noodles,Rice & Noodles,3,? 280.00, ? 840.00 , ? 218.00 ,? 186.00,Great food! The Chicken Schezwan Noodles was delicious and well-prepared.
O01159,28-05-2024,22:00,C0180,Isharat Shikalkar,R20,Veg Fried Rice,Rice & Noodles,3,? 200.00, ? 600.00 , ? 145.00 ,? 165.00,The Veg Fried Rice met my expectations.
O01160,29-05-2024,10:45,C0306,Arman Malik,R89,Fried Momos (Chicken),Starter,5,? 240.00," ? 1,200.00 ", ? 176.00 ,? 320.00,Absolutely loved the Fried Momos (Chicken)! It was the perfect appetizer to get us started.
O01161,29-05-2024,17:45,C0313,Aakib Shikalkar,R27,Pasta Arrabbiata,Continental,3,? 300.00, ? 900.00 , ? 215.00 ,? 255.00,I was not a fan of the Pasta Arrabbiata.
O01162,29-05-2024,19:30,C0196,Arman Taimoor,R8,Paneer Butter Masala,Vegetarian,4,? 380.00," ? 1,520.00 ", ? 298.00 ,? 328.00,Loved the Paneer Butter Masala! It was a delightful and well-prepared vegetarian meal.
O01163,29-05-2024,17:00,C0322,Aasin Malik,R34,Dal Tadka,Vegetarian,2,? 260.00, ? 520.00 , ? 183.00 ,? 154.00,The Dal Tadka was a decent vegetarian option.
O01164,29-05-2024,13:15,C0219,Isharat Nadaf,R13,Gulab Jamun,Dessert,5,? 150.00, ? 750.00 , ? 117.00 ,? 165.00,The Gulab Jamun could have been better.
O01165,29-05-2024,15:45,C0124,Arahan Shaikh,R29,Greek Salad,Salad,1,? 260.00, ? 260.00 , ? 197.00 ,? 63.00,I was not a fan of the Greek Salad.
O01166,29-05-2024,18:15,C0290,Isharat Raes,R19,Chicken Hakka Noodles,Rice & Noodles,3,? 260.00, ? 780.00 , ? 193.00 ,? 201.00,A satisfying meal. The Chicken Hakka Noodles was a good choice.
O01167,29-05-2024,14:00,C0021,Moh Saad Shaikh,R153,Paneer Bhurji Sandwich,Snacks,5,? 75.00, ? 375.00 , ? 59.00 ,? 80.00,A satisfying meal. The Paneer Bhurji Sandwich was a good choice.
O01168,30-05-2024,13:45,C0156,Arman Faruqi,R158,Cheese Garlic Bread,Breads,3,? 110.00, ? 330.00 , ? 85.00 ,? 75.00,A satisfying meal. The Cheese Garlic Bread was a good choice.
O01169,30-05-2024,11:15,C0275,Arman Khan,R87,Paneer Momos,Starter,4,? 200.00, ? 800.00 , ? 155.00 ,? 180.00,The Paneer Momos was a fantastic start to our meal! Perfectly crispy.
O01170,30-05-2024,14:15,C0003,Danish Malik,R62,Dal Makhani,Vegetarian,2,? 340.00, ? 680.00 , ? 269.00 ,? 142.00,A wholesome and delicious Dal Makhani. The vegetables were so fresh!
O01171,30-05-2024,12:30,C0046,Nikhat Taimoor,R4,Chicken Biryani,Rice Meal,4,? 440.00," ? 1,760.00 ", ? 334.00 ,? 424.00,Great food! The Chicken Biryani was delicious and well-prepared.
O01172,30-05-2024,11:00,C0098,Shahrukh Malik,R54,Aloo Gobi,Vegetarian,4,? 220.00, ? 880.00 , ? 166.00 ,? 216.00,A wholesome and delicious Aloo Gobi. The vegetables were so fresh!
O01173,30-05-2024,12:45,C0313,Aakib Shikalkar,R79,Hot & Sour Soup (Veg),Starter,4,? 160.00, ? 640.00 , ? 113.00 ,? 188.00,Absolutely loved the Hot & Sour Soup (Veg)! It was the perfect appetizer to get us started.
O01174,30-05-2024,14:30,C0291,Aman Faruqi,R142,Paneer Burger,Fast Food,5,? 140.00, ? 700.00 , ? 110.00 ,? 150.00,The Paneer Burger met my expectations.
O01175,30-05-2024,22:30,C0022,Aasiya Ali,R72,Chicken Spring Rolls,Starter,1,? 260.00, ? 260.00 , ? 189.00 ,? 71.00,The Chicken Spring Rolls was simply delicious and fresh. Highly recommended!
O01176,30-05-2024,18:15,C0006,Imran Taimoor,R148,Egg Sandwich,Sandwiches,2,? 110.00, ? 220.00 , ? 80.00 ,? 60.00,The Egg Sandwich met my expectations.
O01177,30-05-2024,20:30,C0229,Aasin Khan,R105,Malai Kofta,Main Course,1,? 340.00, ? 340.00 , ? 249.00 ,? 91.00,Great food! The Malai Kofta was delicious and well-prepared.
O01178,30-05-2024,21:00,C0205,Rihan Taimoor,R76,Schezwan Chicken Fried Rice,Rice & Noodles,2,? 280.00, ? 560.00 , ? 211.00 ,? 138.00,The Schezwan Chicken Fried Rice was excellent. Really enjoyed the meal.
O01179,31-05-2024,22:30,C0285,Ayeza Raes,R27,Pasta Arrabbiata,Continental,5,? 300.00," ? 1,500.00 ", ? 215.00 ,? 425.00,A satisfying meal. The Pasta Arrabbiata was a good choice.
O01180,31-05-2024,18:00,C0183,Imran Mujawar,R132,Garlic Naan,Breads,4,? 70.00, ? 280.00 , ? 54.00 ,? 64.00,Great food! The Garlic Naan was delicious and well-prepared.
O01181,31-05-2024,18:45,C0069,Aasin Khan,R164,Mutton Seekh Kebab Roll,Snacks,1,? 170.00, ? 170.00 , ? 132.00 ,? 38.00,I was not a fan of the Mutton Seekh Kebab Roll.
O01182,31-05-2024,10:30,C0054,Shamsher Ali,R140,Paneer Frankie,Street Food,3,? 130.00, ? 390.00 , ? 95.00 ,? 105.00,A satisfying meal. The Paneer Frankie was a good choice.
O01183,31-05-2024,20:15,C0094,Rihan Ali,R76,Schezwan Chicken Fried Rice,Rice & Noodles,2,? 280.00, ? 560.00 , ? 211.00 ,? 138.00,The Schezwan Chicken Fried Rice was excellent. Really enjoyed the meal.
O01184,31-05-2024,17:30,C0079,Shahrukh Faruqi,R34,Dal Tadka,Vegetarian,2,? 260.00, ? 520.00 , ? 183.00 ,? 154.00,A wholesome and delicious Dal Tadka. The vegetables were so fresh!
O01185,31-05-2024,11:45,C0123,Abdul Rahim Faruqi,R36,Chole Bhature,Vegetarian,2,? 280.00, ? 560.00 , ? 223.00 ,? 114.00,The Chole Bhature was bland and needed more seasoning.
