,Unnamed: 0,OrderID,OrderDate,OrderTime,CustomerID,CustomerName,DishID,DishName,Category,Quantity,Price,Revenue,CostPrice,Profit,Feedback
542,542,O00543,29-03-2024,14:15,C0203,Isharat Sayyad,30,Shahi Paneer,Vegetarian,4,? 400.00," ? 1,600.00 ", ? 281.00 ,? 476.00,A wholesome and delicious Shahi Paneer. The vegetables were so fresh!
543,543,O00544,29-03-2024,15:30,C0100,Aman Momin,9,Palak Paneer,Vegetarian,2,? 360.00, ? 720.00 , ? 273.00 ,? 174.00,The Palak Paneer is a great choice for vegetarians. Hearty and full of flavor.
544,544,O00545,29-03-2024,22:45,C0222,Arman Ali,112,Paneer Parantha,Breads,1,? 90.00, ? 90.00 , ? 64.00 ,? 26.00,I was not a fan of the Paneer Parantha.
545,545,O00546,29-03-2024,20:45,C0300,Dua Azam,11,Margherita Pizza,Pizza,5,? 330.00," ? 1,650.00 ", ? 231.00 ,? 495.00,A satisfying meal. The Margherita Pizza was a good choice.
546,546,O00547,29-03-2024,18:15,C0180,Isharat Shikalkar,88,Vada Pav,Snack,1,? 120.00, ? 120.00 , ? 91.00 ,? 29.00,The Vada Pav was excellent. Really enjoyed the meal.
547,547,O00548,29-03-2024,17:30,C0041,Aakib Shaikh,126,Corn & Cheese Sandwich,Snacks,5,? 90.00, ? 450.00 , ? 66.00 ,? 120.00,The Corn & Cheese Sandwich was excellent. Really enjoyed the meal.
548,548,O00549,29-03-2024,21:30,C0138,Wahaj Taimoor,20,Veg Fried Rice,Rice & Noodles,4,? 200.00, ? 800.00 , ? 145.00 ,? 220.00,A satisfying meal. The Veg Fried Rice was a good choice.
549,549,O00550,29-03-2024,14:45,C0329,Wahaj Sayyad,67,Veg Schezwan Noodles,Rice & Noodles,1,? 240.00, ? 240.00 , ? 171.00 ,? 69.00,A satisfying meal. The Veg Schezwan Noodles was a good choice.
550,550,O00551,29-03-2024,19:00,C0144,Aasifa Mujawar,37,Biryani Veg,Rice & Noodles,5,? 320.00," ? 1,600.00 ", ? 233.00 ,? 435.00,The Biryani Veg was fine.
551,551,O00552,29-03-2024,17:00,C0160,Shahrukh Malik,57,Prawn Masala,Non-Veg Main,3,? 460.00," ? 1,380.00 ", ? 326.00 ,? 402.00,The Prawn Masala was too spicy for me to handle.
552,552,O00553,30-03-2024,20:00,C0043,Aakib Faruqi,62,Chicken Spring Rolls,Starter,1,? 260.00, ? 260.00 , ? 189.00 ,? 71.00,The Chicken Spring Rolls was a fantastic start to our meal! Perfectly crispy.
553,553,O00554,30-03-2024,15:30,C0129,Sher Taimoor,13,Gulab Jamun,Dessert,5,? 150.00, ? 750.00 , ? 117.00 ,? 165.00,The Gulab Jamun could have been better.
554,554,O00555,30-03-2024,19:00,C0175,Aasiya Momin,110,Paneer Sandwich,Sandwiches,3,? 120.00, ? 360.00 , ? 84.00 ,? 108.00,Great food! The Paneer Sandwich was delicious and well-prepared.
555,555,O00556,30-03-2024,18:45,C0017,Wahaj Taimoor,47,Bhindi Masala,Vegetarian,3,? 240.00, ? 720.00 , ? 175.00 ,? 195.00,Loved the Bhindi Masala! It was a delightful and well-prepared vegetarian meal.
556,556,O00557,30-03-2024,17:15,C0045,Arman Shaikh,50,Jeera Rice,Rice & Noodles,3,? 180.00, ? 540.00 , ? 129.00 ,? 153.00,The Jeera Rice was excellent. Really enjoyed the meal.
557,557,O00558,30-03-2024,17:45,C0293,Wahaj Raes,32,Fish Curry,Non-Veg Main,5,? 400.00," ? 2,000.00 ", ? 286.00 ,? 570.00,A truly authentic and flavorful Fish Curry. It was very satisfying.
558,558,O00559,30-03-2024,16:00,C0047,Rihan Sayyad,23,Chicken Tikka,Starter,1,? 320.00, ? 320.00 , ? 233.00 ,? 87.00,Absolutely loved the Chicken Tikka! It was the perfect appetizer to get us started.
559,559,O00560,30-03-2024,21:15,C0284,Sher Shaikh,34,Rajma Chawal,Vegetarian,3,? 300.00, ? 900.00 , ? 238.00 ,? 186.00,A wholesome and delicious Rajma Chawal. The vegetables were so fresh!
560,560,O00561,30-03-2024,19:45,C0119,Shahrukh Azam,12,Veggie Burger,Burger,5,? 250.00," ? 1,250.00 ", ? 199.00 ,? 255.00,The Veggie Burger could have been better.
561,561,O00562,30-03-2024,13:00,C0047,Rihan Sayyad,15,Tiramisu,Dessert,2,? 280.00, ? 560.00 , ? 201.00 ,? 158.00,The Tiramisu was not what I expected.
562,562,O00563,30-03-2024,19:00,C0228,Isharat Momin,70,Hot & Sour Soup (Chicken),Starter,1,? 200.00, ? 200.00 , ? 159.00 ,? 41.00,"The Hot & Sour Soup (Chicken) was decent, but nothing special."
563,563,O00564,30-03-2024,11:45,C0212,Shahrukh Mujawar,32,Fish Curry,Non-Veg Main,3,? 400.00," ? 1,200.00 ", ? 286.00 ,? 342.00,The meat in the Fish Curry was a bit tough and chewy.
564,564,O00565,31-03-2024,11:30,C0073,Moh Saad Taimoor,76,Chicken Momos,Starter,5,? 220.00," ? 1,100.00 ", ? 170.00 ,? 250.00,The Chicken Momos was cold when it arrived at our table.
565,565,O00566,31-03-2024,19:15,C0254,Sultan Ali,90,Pani Puri,Snack,1,? 100.00, ? 100.00 , ? 74.00 ,? 26.00,Great food! The Pani Puri was delicious and well-prepared.
566,566,O00567,31-03-2024,22:00,C0324,Aasifa Faruqi,18,Veg Hakka Noodles,Rice & Noodles,2,? 220.00, ? 440.00 , ? 165.00 ,? 110.00,A satisfying meal. The Veg Hakka Noodles was a good choice.
567,567,O00568,31-03-2024,13:00,C0150,Aman Ali,68,Chicken Schezwan Noodles,Rice & Noodles,3,? 280.00, ? 840.00 , ? 218.00 ,? 186.00,The Chicken Schezwan Noodles was not what I expected.
568,568,O00569,31-03-2024,18:00,C0189,Dua Faruqi,77,Paneer Momos,Starter,1,? 200.00, ? 200.00 , ? 155.00 ,? 45.00,Absolutely loved the Paneer Momos! It was the perfect appetizer to get us started.
569,569,O00570,01-04-2024,10:00,C0310,Ayeza Faruqi,60,Chicken Manchurian,Starter,1,? 280.00, ? 280.00 , ? 205.00 ,? 75.00,It was an average Chicken Manchurian.
570,570,O00571,01-04-2024,18:30,C0166,Nikhat Taimoor,123,Chicken Caesar Wrap,Snacks,3,? 150.00, ? 450.00 , ? 109.00 ,? 123.00,A satisfying meal. The Chicken Caesar Wrap was a good choice.
571,571,O00572,01-04-2024,18:15,C0251,Aakib Khan,87,Uttapam,South Indian,1,? 220.00, ? 220.00 , ? 170.00 ,? 50.00,The Uttapam was not what I expected.
572,572,O00573,01-04-2024,14:15,C0027,Arman Faruqi,44,Hyderabadi Haleem,Non-Veg Main,2,? 500.00," ? 1,000.00 ", ? 395.00 ,? 210.00,A truly authentic and flavorful Hyderabadi Haleem. It was very satisfying.
573,573,O00574,01-04-2024,18:00,C0188,Sher Raes,91,Chana Masala,Main Course,4,? 260.00," ? 1,040.00 ", ? 185.00 ,? 300.00,Great food! The Chana Masala was delicious and well-prepared.
574,574,O00575,01-04-2024,14:45,C0306,Arman Malik,28,Caesar Salad,Salad,2,? 280.00, ? 560.00 , ? 210.00 ,? 140.00,The Caesar Salad could have been better.
575,575,O00576,01-04-2024,17:00,C0243,Imran Sayyad,40,Idli Sambar,Vegetarian,4,? 160.00, ? 640.00 , ? 119.00 ,? 164.00,Loved the Idli Sambar! It was a delightful and well-prepared vegetarian meal.
576,576,O00577,01-04-2024,14:15,C0220,Rihan Mujawar,73,Veg Clear Soup,Starter,3,? 120.00, ? 360.00 , ? 84.00 ,? 108.00,Absolutely loved the Veg Clear Soup! It was the perfect appetizer to get us started.
577,577,O00578,01-04-2024,10:00,C0244,Arahan Raes,121,Cheese Garlic Bread,Breads,1,? 110.00, ? 110.00 , ? 85.00 ,? 25.00,The Cheese Garlic Bread met my expectations.
578,578,O00579,01-04-2024,11:30,C0306,Arman Malik,58,Crab Curry,Non-Veg Main,4,? 520.00," ? 2,080.00 ", ? 374.00 ,? 584.00,A truly authentic and flavorful Crab Curry. It was very satisfying.
579,579,O00580,01-04-2024,10:15,C0005,Aasin Azam,116,Paneer Bhurji Sandwich,Snacks,5,? 75.00, ? 375.00 , ? 59.00 ,? 80.00,The Paneer Bhurji Sandwich was excellent. Really enjoyed the meal.
580,580,O00581,01-04-2024,12:45,C0267,Moh Saad Faruqi,21,Chicken Fried Rice,Rice & Noodles,5,? 240.00," ? 1,200.00 ", ? 182.00 ,? 290.00,The Chicken Fried Rice met my expectations.
581,581,O00582,02-04-2024,15:30,C0326,Aman Sayyad,118,Tuna Melt Sandwich,Snacks,4,? 140.00, ? 560.00 , ? 100.00 ,? 160.00,A satisfying meal. The Tuna Melt Sandwich was a good choice.
582,582,O00583,02-04-2024,16:15,C0200,Aariz Taimoor,129,Smoked Chicken Sub,Snacks,3,? 160.00, ? 480.00 , ? 112.00 ,? 144.00,The Smoked Chicken Sub was excellent. Really enjoyed the meal.
583,583,O00584,02-04-2024,12:00,C0009,Shamsher Khan,90,Pani Puri,Snack,1,? 100.00, ? 100.00 , ? 74.00 ,? 26.00,The Pani Puri was fine.
584,584,O00585,02-04-2024,14:15,C0226,Aman Taimoor,129,Smoked Chicken Sub,Snacks,4,? 160.00, ? 640.00 , ? 112.00 ,? 192.00,The Smoked Chicken Sub was fine.
585,585,O00586,02-04-2024,21:00,C0227,Nikhat Taimoor,115,Chicken Kathi Roll,Snacks,3,? 120.00, ? 360.00 , ? 91.00 ,? 87.00,The Chicken Kathi Roll was fine.
586,586,O00587,02-04-2024,10:15,C0309,Arman Faruqi,25,Spring Rolls,Starter,1,? 220.00, ? 220.00 , ? 164.00 ,? 56.00,"The Spring Rolls was decent, but nothing special."
587,587,O00588,02-04-2024,15:00,C0006,Imran Taimoor,23,Chicken Tikka,Starter,5,? 320.00," ? 1,600.00 ", ? 233.00 ,? 435.00,Absolutely loved the Chicken Tikka! It was the perfect appetizer to get us started.
588,588,O00589,02-04-2024,22:15,C0319,Sultan Raes,74,Chicken Clear Soup,Starter,4,? 160.00, ? 640.00 , ? 125.00 ,? 140.00,The Chicken Clear Soup was a fantastic start to our meal! Perfectly crispy.
589,589,O00590,02-04-2024,16:00,C0093,Aakib Raes,102,Chicken Sub,Sandwiches,1,? 180.00, ? 180.00 , ? 137.00 ,? 43.00,I was not a fan of the Chicken Sub.
590,590,O00591,02-04-2024,20:15,C0044,Shamsher Mujawar,82,Fish Curry (Goan),Main Course,4,? 380.00," ? 1,520.00 ", ? 289.00 ,? 364.00,The Fish Curry (Goan) was excellent. Really enjoyed the meal.
591,591,O00592,02-04-2024,18:30,C0094,Rihan Ali,20,Veg Fried Rice,Rice & Noodles,4,? 200.00, ? 800.00 , ? 145.00 ,? 220.00,Great food! The Veg Fried Rice was delicious and well-prepared.
592,592,O00593,02-04-2024,16:30,C0316,Shamsher Mujawar,20,Veg Fried Rice,Rice & Noodles,4,? 200.00, ? 800.00 , ? 145.00 ,? 220.00,Great food! The Veg Fried Rice was delicious and well-prepared.
593,593,O00594,02-04-2024,12:45,C0010,Kaif Azam,53,Veg Pulao,Rice & Noodles,1,? 240.00, ? 240.00 , ? 190.00 ,? 50.00,The Veg Pulao was excellent. Really enjoyed the meal.
594,594,O00595,02-04-2024,21:30,C0157,Arahan Azam,57,Prawn Masala,Non-Veg Main,4,? 460.00," ? 1,840.00 ", ? 326.00 ,? 536.00,The Prawn Masala was the highlight of our meal. Absolutely delicious!
595,595,O00596,02-04-2024,15:00,C0255,Shamsher Malik,101,Veggie Sub,Sandwiches,3,? 150.00, ? 450.00 , ? 105.00 ,? 135.00,Great food! The Veggie Sub was delicious and well-prepared.
596,596,O00597,02-04-2024,21:15,C0004,Ayeza Ali,91,Chana Masala,Main Course,5,? 260.00," ? 1,300.00 ", ? 185.00 ,? 375.00,I was not a fan of the Chana Masala.
597,597,O00598,02-04-2024,21:30,C0010,Kaif Azam,68,Chicken Schezwan Noodles,Rice & Noodles,1,? 280.00, ? 280.00 , ? 218.00 ,? 62.00,The Chicken Schezwan Noodles could have been better.
598,598,O00599,03-04-2024,13:45,C0065,Shamsher Faruqi,40,Idli Sambar,Vegetarian,5,? 160.00, ? 800.00 , ? 119.00 ,? 205.00,A wholesome and delicious Idli Sambar. The vegetables were so fresh!
599,599,O00600,03-04-2024,12:00,C0226,Aman Taimoor,31,Mutton Rogan Josh,Non-Veg Main,4,? 520.00," ? 2,080.00 ", ? 395.00 ,? 500.00,The Mutton Rogan Josh was alright. It was cooked well but the flavor was average.
600,600,O00601,03-04-2024,11:30,C0062,Ayeza Nadaf,121,Cheese Garlic Bread,Breads,1,? 110.00, ? 110.00 , ? 85.00 ,? 25.00,The Cheese Garlic Bread was excellent. Really enjoyed the meal.
601,601,O00602,03-04-2024,11:15,C0195,Aasin Malik,73,Veg Clear Soup,Starter,3,? 120.00, ? 360.00 , ? 84.00 ,? 108.00,The Veg Clear Soup was simply delicious and fresh. Highly recommended!
602,602,O00603,03-04-2024,15:45,C0271,Aasiya Mujawar,124,Grilled Veg Panini,Snacks,4,? 140.00, ? 560.00 , ? 99.00 ,? 164.00,A satisfying meal. The Grilled Veg Panini was a good choice.
603,603,O00604,03-04-2024,21:30,C0234,Moh Saad Faruqi,58,Crab Curry,Non-Veg Main,4,? 520.00," ? 2,080.00 ", ? 374.00 ,? 584.00,"It was a standard Crab Curry, nothing out of the ordinary."
604,604,O00605,03-04-2024,12:15,C0059,Aman Momin,48,Baingan Bharta,Vegetarian,5,? 260.00," ? 1,300.00 ", ? 195.00 ,? 325.00,The Baingan Bharta is a great choice for vegetarians. Hearty and full of flavor.
605,605,O00606,03-04-2024,20:00,C0323,Wahaj Ali,20,Veg Fried Rice,Rice & Noodles,2,? 200.00, ? 400.00 , ? 145.00 ,? 110.00,The Veg Fried Rice was excellent. Really enjoyed the meal.
606,606,O00607,03-04-2024,14:15,C0041,Aakib Shaikh,94,Butter Naan,Breads,1,? 60.00, ? 60.00 , ? 45.00 ,? 15.00,I was not a fan of the Butter Naan.
607,607,O00608,03-04-2024,17:45,C0066,Abdul Rahim Mujawar,29,Greek Salad,Salad,1,? 260.00, ? 260.00 , ? 197.00 ,? 63.00,Great food! The Greek Salad was delicious and well-prepared.
608,608,O00609,03-04-2024,17:15,C0176,Abdul Rahim Shikalkar,112,Paneer Parantha,Breads,5,? 90.00, ? 450.00 , ? 64.00 ,? 130.00,The Paneer Parantha was excellent. Really enjoyed the meal.
609,609,O00610,04-04-2024,17:45,C0309,Arman Faruqi,55,Vegetable Korma,Vegetarian,4,? 320.00," ? 1,280.00 ", ? 243.00 ,? 308.00,The Vegetable Korma was bland and needed more seasoning.
610,610,O00611,04-04-2024,13:30,C0178,Wahaj Sayyad,105,Paneer Burger,Fast Food,5,? 140.00, ? 700.00 , ? 110.00 ,? 150.00,The Paneer Burger was excellent. Really enjoyed the meal.
611,611,O00612,04-04-2024,11:45,C0309,Arman Faruqi,67,Veg Schezwan Noodles,Rice & Noodles,1,? 240.00, ? 240.00 , ? 171.00 ,? 69.00,Great food! The Veg Schezwan Noodles was delicious and well-prepared.
612,612,O00613,04-04-2024,21:30,C0075,Rihan Raes,86,Non-Veg Thali,Meal Combo,5,? 440.00," ? 2,200.00 ", ? 322.00 ,? 590.00,Great food! The Non-Veg Thali was delicious and well-prepared.
613,613,O00614,04-04-2024,22:15,C0249,Aasiya Mujawar,54,Egg Biryani,Rice & Noodles,5,? 340.00," ? 1,700.00 ", ? 268.00 ,? 360.00,I was not a fan of the Egg Biryani.
614,614,O00615,04-04-2024,22:15,C0061,Shamsher Raes,91,Chana Masala,Main Course,2,? 260.00, ? 520.00 , ? 185.00 ,? 150.00,Great food! The Chana Masala was delicious and well-prepared.
615,615,O00616,04-04-2024,13:15,C0212,Shahrukh Mujawar,97,Grilled Cheese Sandwich,Sandwiches,4,? 120.00, ? 480.00 , ? 90.00 ,? 120.00,I was not a fan of the Grilled Cheese Sandwich.
616,616,O00617,04-04-2024,20:15,C0132,Sultan Momin,61,Veg Spring Rolls,Starter,4,? 220.00, ? 880.00 , ? 162.00 ,? 232.00,The Veg Spring Rolls was a fantastic start to our meal! Perfectly crispy.
617,617,O00618,04-04-2024,14:15,C0191,Imran Shikalkar,8,Paneer Butter Masala,Vegetarian,3,? 380.00," ? 1,140.00 ", ? 298.00 ,? 246.00,The Paneer Butter Masala was as expected.
618,618,O00619,04-04-2024,12:00,C0225,Arman Faruqi,27,Pasta Arrabbiata,Continental,1,? 300.00, ? 300.00 , ? 215.00 ,? 85.00,A satisfying meal. The Pasta Arrabbiata was a good choice.
619,619,O00620,04-04-2024,18:00,C0213,Aakib Ali,4,Chicken Biryani,Rice Meal,2,? 440.00, ? 880.00 , ? 334.00 ,? 212.00,The Chicken Biryani was fine.
620,620,O00621,04-04-2024,18:30,C0234,Moh Saad Faruqi,21,Chicken Fried Rice,Rice & Noodles,2,? 240.00, ? 480.00 , ? 182.00 ,? 116.00,I was not a fan of the Chicken Fried Rice.
621,621,O00622,05-04-2024,11:00,C0196,Arman Taimoor,98,Paneer Kathi Roll,Street Food,4,? 140.00, ? 560.00 , ? 103.00 ,? 148.00,The Paneer Kathi Roll was not what I expected.
622,622,O00623,05-04-2024,10:00,C0250,Isharat Azam,79,Fried Momos (Chicken),Starter,5,? 240.00," ? 1,200.00 ", ? 176.00 ,? 320.00,The Fried Momos (Chicken) was a fantastic start to our meal! Perfectly crispy.
623,623,O00624,05-04-2024,17:45,C0129,Sher Taimoor,26,Pasta Alfredo,Continental,4,? 320.00," ? 1,280.00 ", ? 249.00 ,? 284.00,Great food! The Pasta Alfredo was delicious and well-prepared.
624,624,O00625,05-04-2024,18:15,C0320,Sultan Momin,30,Shahi Paneer,Vegetarian,1,? 400.00, ? 400.00 , ? 281.00 ,? 119.00,I found the Shahi Paneer to be a bit watery.
625,625,O00626,05-04-2024,12:45,C0250,Isharat Azam,38,Mutton Biryani,Rice & Noodles,4,? 480.00," ? 1,920.00 ", ? 340.00 ,? 560.00,The Mutton Biryani could have been better.
626,626,O00627,05-04-2024,12:15,C0060,Nikhat Khan,21,Chicken Fried Rice,Rice & Noodles,2,? 240.00, ? 480.00 , ? 182.00 ,? 116.00,A satisfying meal. The Chicken Fried Rice was a good choice.
627,627,O00628,06-04-2024,21:00,C0186,Aariz Khan,34,Rajma Chawal,Vegetarian,3,? 300.00, ? 900.00 , ? 238.00 ,? 186.00,Loved the Rajma Chawal! It was a delightful and well-prepared vegetarian meal.
628,628,O00629,06-04-2024,11:30,C0200,Aariz Taimoor,68,Chicken Schezwan Noodles,Rice & Noodles,5,? 280.00," ? 1,400.00 ", ? 218.00 ,? 310.00,A satisfying meal. The Chicken Schezwan Noodles was a good choice.
629,629,O00630,06-04-2024,17:15,C0063,Aasiya Malik,13,Gulab Jamun,Dessert,1,? 150.00, ? 150.00 , ? 117.00 ,? 33.00,It was an average Gulab Jamun.
630,630,O00631,06-04-2024,19:00,C0209,Aasiya Malik,72,Sweet Corn Soup (Chicken),Starter,2,? 180.00, ? 360.00 , ? 129.00 ,? 102.00,The Sweet Corn Soup (Chicken) was cold when it arrived at our table.
631,631,O00632,06-04-2024,22:00,C0272,Aasifa Raes,7,Butter Chicken,Meat Special,5,? 495.00," ? 2,475.00 ", ? 349.00 ,? 730.00,A satisfying meal. The Butter Chicken was a good choice.
632,632,O00633,06-04-2024,13:00,C0266,Aasifa Sayyad,10,Pepperoni Pizza,Pizza,1,? 368.00, ? 368.00 , ? 283.00 ,? 85.00,A satisfying meal. The Pepperoni Pizza was a good choice.
633,633,O00634,06-04-2024,20:00,C0006,Imran Taimoor,78,Fried Momos (Veg),Starter,5,? 200.00," ? 1,000.00 ", ? 141.00 ,? 295.00,Wasn't very impressed with the Fried Momos (Veg). It lacked flavor.
634,634,O00635,06-04-2024,11:30,C0148,Aakib Momin,110,Paneer Sandwich,Sandwiches,1,? 120.00, ? 120.00 , ? 84.00 ,? 36.00,The Paneer Sandwich could have been better.
635,635,O00636,06-04-2024,20:30,C0224,Nikhat Mujawar,87,Uttapam,South Indian,5,? 220.00," ? 1,100.00 ", ? 170.00 ,? 250.00,Great food! The Uttapam was delicious and well-prepared.
636,636,O00637,06-04-2024,15:00,C0101,Aariz Malik,123,Chicken Caesar Wrap,Snacks,3,? 150.00, ? 450.00 , ? 109.00 ,? 123.00,The Chicken Caesar Wrap could have been better.
637,637,O00638,06-04-2024,22:45,C0033,Arahan Azam,88,Vada Pav,Snack,4,? 120.00, ? 480.00 , ? 91.00 ,? 116.00,The Vada Pav was not what I expected.
638,638,O00639,06-04-2024,19:30,C0074,Moh Saad Malik,43,Onion Uttapam,Vegetarian,5,? 160.00, ? 800.00 , ? 112.00 ,? 240.00,The Onion Uttapam was as expected.
639,639,O00640,07-04-2024,17:15,C0039,Aasifa Shaikh,16,Ice Cream Sundae,Dessert,3,? 200.00, ? 600.00 , ? 143.00 ,? 171.00,A satisfying meal. The Ice Cream Sundae was a good choice.
640,640,O00641,07-04-2024,19:30,C0037,Wahaj Malik,101,Veggie Sub,Sandwiches,1,? 150.00, ? 150.00 , ? 105.00 ,? 45.00,The Veggie Sub was excellent. Really enjoyed the meal.
641,641,O00642,07-04-2024,14:15,C0092,Sultan Shaikh,81,Biryani (Veg),Rice,3,? 320.00, ? 960.00 , ? 251.00 ,? 207.00,The Biryani (Veg) was excellent. Really enjoyed the meal.
642,642,O00643,07-04-2024,19:15,C0166,Nikhat Taimoor,13,Gulab Jamun,Dessert,4,? 150.00, ? 600.00 , ? 117.00 ,? 132.00,The Gulab Jamun could have been better.
643,643,O00644,07-04-2024,13:15,C0184,Kaif Sayyad,33,Dal Tadka,Vegetarian,3,? 260.00, ? 780.00 , ? 183.00 ,? 231.00,The Dal Tadka is a great choice for vegetarians. Hearty and full of flavor.
644,644,O00645,07-04-2024,16:15,C0271,Aasiya Mujawar,63,Chili Paneer,Starter,3,? 280.00, ? 840.00 , ? 219.00 ,? 183.00,The Chili Paneer was simply delicious and fresh. Highly recommended!
645,645,O00646,07-04-2024,19:00,C0131,Aasin Ali,39,Masala Dosa,Vegetarian,2,? 180.00, ? 360.00 , ? 138.00 ,? 84.00,The Masala Dosa was bland and needed more seasoning.
646,646,O00647,07-04-2024,19:00,C0232,Aariz Raes,74,Chicken Clear Soup,Starter,1,? 160.00, ? 160.00 , ? 125.00 ,? 35.00,The Chicken Clear Soup was simply delicious and fresh. Highly recommended!
647,647,O00648,08-04-2024,10:00,C0071,Arman Azam,123,Chicken Caesar Wrap,Snacks,1,? 150.00, ? 150.00 , ? 109.00 ,? 41.00,A satisfying meal. The Chicken Caesar Wrap was a good choice.
648,648,O00649,08-04-2024,18:30,C0330,Kaif Momin,40,Idli Sambar,Vegetarian,2,? 160.00, ? 320.00 , ? 119.00 ,? 82.00,"It was an okay Idli Sambar, but I've had better."
649,649,O00650,08-04-2024,21:30,C0047,Rihan Sayyad,46,Kadai Paneer,Vegetarian,5,? 360.00," ? 1,800.00 ", ? 275.00 ,? 425.00,The Kadai Paneer was bland and needed more seasoning.
650,650,O00651,08-04-2024,14:00,C0004,Ayeza Ali,116,Paneer Bhurji Sandwich,Snacks,3,? 75.00, ? 225.00 , ? 59.00 ,? 48.00,The Paneer Bhurji Sandwich was excellent. Really enjoyed the meal.
651,651,O00652,08-04-2024,10:30,C0031,Rihan Momin,7,Butter Chicken,Meat Special,4,? 495.00," ? 1,980.00 ", ? 349.00 ,? 584.00,Great food! The Butter Chicken was delicious and well-prepared.
652,652,O00653,08-04-2024,22:00,C0269,Aakib Nadaf,42,Medu Vada,Vegetarian,3,? 150.00, ? 450.00 , ? 112.00 ,? 114.00,"It was an okay Medu Vada, but I've had better."
653,653,O00654,08-04-2024,18:15,C0099,Aariz Faruqi,87,Uttapam,South Indian,2,? 220.00, ? 440.00 , ? 170.00 ,? 100.00,Great food! The Uttapam was delicious and well-prepared.
654,654,O00655,08-04-2024,10:30,C0067,Sultan Ali,93,Matar Paneer,Main Course,4,? 340.00," ? 1,360.00 ", ? 263.00 ,? 308.00,The Matar Paneer was fine.
655,655,O00656,08-04-2024,22:30,C0068,Abdul Rahim Shaikh,50,Jeera Rice,Rice & Noodles,1,? 180.00, ? 180.00 , ? 129.00 ,? 51.00,A satisfying meal. The Jeera Rice was a good choice.
656,656,O00657,08-04-2024,11:45,C0204,Aasifa Faruqi,119,Veg Paneer Wrap,Snacks,4,? 95.00, ? 380.00 , ? 74.00 ,? 84.00,Great food! The Veg Paneer Wrap was delicious and well-prepared.
657,657,O00658,08-04-2024,22:45,C0247,Shahrukh Sayyad,57,Prawn Masala,Non-Veg Main,5,? 460.00," ? 2,300.00 ", ? 326.00 ,? 670.00,The meat in the Prawn Masala was a bit tough and chewy.
658,658,O00659,09-04-2024,22:45,C0080,Sher Khan,124,Grilled Veg Panini,Snacks,1,? 140.00, ? 140.00 , ? 99.00 ,? 41.00,A satisfying meal. The Grilled Veg Panini was a good choice.
659,659,O00660,09-04-2024,12:15,C0056,Aasifa Khan,69,Hot & Sour Soup (Veg),Starter,4,? 160.00, ? 640.00 , ? 113.00 ,? 188.00,Absolutely loved the Hot & Sour Soup (Veg)! It was the perfect appetizer to get us started.
660,660,O00661,09-04-2024,10:45,C0265,Aasin Ali,72,Sweet Corn Soup (Chicken),Starter,2,? 180.00, ? 360.00 , ? 129.00 ,? 102.00,Wasn't very impressed with the Sweet Corn Soup (Chicken). It lacked flavor.
661,661,O00662,09-04-2024,10:00,C0048,Abdul Rahim Malik,12,Veggie Burger,Burger,1,? 250.00, ? 250.00 , ? 199.00 ,? 51.00,The Veggie Burger was not what I expected.
